Unique Key,Created Date,Agency Name,Incident Zip,Borough,latitude,longitude,Location
30225461,3/20/2015 0:00,Department of Health and Mental Hygiene,10459,BRONX,40.82509221,-73.89486577,"(40.82509221084702, -73.89486576990403)"
30225462,3/20/2015 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.71002063,-73.90985038,"(40.710020627140686, -73.90985037883596)"
30225541,3/20/2015 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.86883259,-73.89565713,"(40.86883258756981, -73.89565713056594)"
30225585,3/20/2015 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.84703224,-73.93890178,"(40.84703223662135, -73.93890177984383)"
30226160,3/20/2015 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.84603144,-73.9074649,"(40.84603144167245, -73.90746490400905)"
30226161,3/20/2015 0:00,Department of Health and Mental Hygiene,10460,BRONX,40.84572432,-73.88628883,"(40.845724316233046, -73.8862888254859)"
30226219,3/20/2015 0:00,Department of Health and Mental Hygiene,10467,BRONX,40.88090694,-73.86675143,"(40.88090693506576, -73.86675142853657)"
30226224,3/20/2015 0:00,Department of Health and Mental Hygiene,11434,QUEENS,40.6736574,-73.7682289,"(40.67365739785119, -73.76822890341116)"
30226268,3/20/2015 0:00,Department of Health and Mental Hygiene,10039,MANHATTAN,40.8276921,-73.93722125,"(40.82769210210333, -73.93722125294981)"
30226365,3/20/2015 0:00,Department of Health and Mental Hygiene,10009,MANHATTAN,40.72740455,-73.98482142,"(40.72740455134577, -73.9848214169653)"
30223242,3/21/2015 0:00,Department of Health and Mental Hygiene,10460,BRONX,40.83260295,-73.8874098,"(40.83260295008926, -73.88740979827637)"
30227029,3/21/2015 0:00,Department of Health and Mental Hygiene,11378,QUEENS,40.72940186,-73.89132571,"(40.7294018577157, -73.89132570982389)"
30227194,3/21/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71474615,-73.93734928,"(40.71474614566832, -73.93734927848051)"
30227373,3/21/2015 0:00,Department of Health and Mental Hygiene,10029,MANHATTAN,40.78480826,-73.947694,"(40.78480826068704, -73.9476940004609)"
30227413,3/21/2015 0:00,Department of Health and Mental Hygiene,10009,MANHATTAN,40.72630016,-73.97852232,"(40.72630015651579, -73.97852231808392)"
30227656,3/21/2015 0:00,Department of Health and Mental Hygiene,11433,QUEENS,40.70352053,-73.78813119,"(40.70352053047988, -73.78813118829454)"
30227759,3/21/2015 0:00,Department of Health and Mental Hygiene,10308,STATEN ISLAND,40.54289524,-74.14662108,"(40.542895244368914, -74.14662108001143)"
30228188,3/21/2015 0:00,Department of Health and Mental Hygiene,10452,BRONX,40.84595252,-73.91550337,"(40.845952524069205, -73.91550336533253)"
30228589,3/21/2015 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.69324133,-73.92864275,"(40.693241327689975, -73.92864275379118)"
30228825,3/21/2015 0:00,Department of Health and Mental Hygiene,11213,BROOKLYN,40.67301203,-73.94280318,"(40.673012027234606, -73.94280318230824)"
30229434,3/21/2015 0:00,Department of Health and Mental Hygiene,10025,MANHATTAN,40.80227177,-73.96658545,"(40.802271768860706, -73.96658545160385)"
30229614,3/21/2015 0:00,Department of Health and Mental Hygiene,10031,MANHATTAN,40.82686006,-73.94741885,"(40.82686006450031, -73.94741885114185)"
30229971,3/21/2015 0:00,Department of Health and Mental Hygiene,11432,QUEENS,40.71554967,-73.80943736,"(40.7155496740679, -73.80943736217154)"
30230344,3/21/2015 0:00,Department of Health and Mental Hygiene,10035,MANHATTAN,40.80226314,-73.94427417,"(40.802263142439614, -73.94427417488741)"
30230397,3/21/2015 0:00,Department of Health and Mental Hygiene,11377,QUEENS,40.73970138,-73.89866324,"(40.73970138202629, -73.89866324468007)"
30230659,3/21/2015 0:00,Department of Health and Mental Hygiene,10009,MANHATTAN,40.7281591,-73.98295592,"(40.728159098297695, -73.98295592150251)"
30230672,3/21/2015 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.7562284,-73.91318438,"(40.75622840356721, -73.91318438034456)"
30230701,3/21/2015 0:00,Department of Health and Mental Hygiene,11377,QUEENS,40.73966859,-73.89882568,"(40.73966858780021, -73.8988256816308)"
30230779,3/21/2015 0:00,Department of Health and Mental Hygiene,10039,MANHATTAN,40.8255794,-73.93857461,"(40.825579399800844, -73.93857460511889)"
30231667,3/21/2015 0:00,Department of Health and Mental Hygiene,10458,BRONX,40.87040851,-73.88739641,"(40.870408512272974, -73.88739640588304)"
30232029,3/21/2015 0:00,Department of Health and Mental Hygiene,10035,MANHATTAN,40.80225764,-73.94424528,"(40.80225763901648, -73.94424528355071)"
30232039,3/21/2015 0:00,Department of Health and Mental Hygiene,11206,BROOKLYN,40.69926969,-73.93002116,"(40.699269685760676, -73.93002116431244)"
30232636,3/21/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71474615,-73.93734928,"(40.71474614566832, -73.93734927848051)"
30233457,3/21/2015 0:00,Department of Health and Mental Hygiene,11226,BROOKLYN,40.65242288,-73.95378024,"(40.65242288209856, -73.95378023523764)"
30233500,3/21/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71475986,-73.93733484,"(40.71475986161676, -73.93733483658187)"
30233516,3/21/2015 0:00,Department of Health and Mental Hygiene,11101,QUEENS,40.75521361,-73.93519248,"(40.75521360757511, -73.935192475017)"
30233727,3/21/2015 0:00,Department of Health and Mental Hygiene,11361,QUEENS,40.76209428,-73.77118445,"(40.762094281226126, -73.77118444679526)"
30233927,3/21/2015 0:00,Department of Health and Mental Hygiene,11236,BROOKLYN,40.64136672,-73.89810274,"(40.641366716397116, -73.89810273739869)"
30234350,3/21/2015 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.77804815,-73.94807843,"(40.778048151307196, -73.94807843193877)"
30229901,3/22/2015 0:00,Department of Health and Mental Hygiene,10030,MANHATTAN,40.81801208,-73.9383323,"(40.81801208313926, -73.93833230335083)"
30231335,3/22/2015 0:00,Department of Health and Mental Hygiene,10456,BRONX,40.83449432,-73.91682248,"(40.83449431860595, -73.91682247906483)"
30234684,3/22/2015 0:00,Department of Health and Mental Hygiene,10032,MANHATTAN,40.84334542,-73.93763296,"(40.84334541595811, -73.93763295913492)"
30234710,3/22/2015 0:00,Department of Health and Mental Hygiene,10027,MANHATTAN,40.81353881,-73.94498003,"(40.81353880775362, -73.94498002946125)"
30234725,3/22/2015 0:00,Department of Health and Mental Hygiene,11237,BROOKLYN,40.69957358,-73.92038446,"(40.69957358192541, -73.92038446366847)"
30234736,3/22/2015 0:00,Department of Health and Mental Hygiene,11206,BROOKLYN,40.70749769,-73.94944989,"(40.70749768683487, -73.94944988720746)"
30235815,3/22/2015 0:00,Department of Health and Mental Hygiene,10310,STATEN ISLAND,40.63119794,-74.11293133,"(40.63119794434949, -74.11293132977723)"
30235816,3/22/2015 0:00,Department of Health and Mental Hygiene,11377,QUEENS,40.74519536,-73.9107014,"(40.74519536002276, -73.91070139850919)"
30235880,3/22/2015 0:00,Department of Health and Mental Hygiene,11235,BROOKLYN,40.57822094,-73.96363765,"(40.578220936708576, -73.96363764826606)"
30236420,3/22/2015 0:00,Department of Health and Mental Hygiene,10459,BRONX,40.82645342,-73.88883301,"(40.82645342232146, -73.88883300737875)"
30236486,3/22/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71474615,-73.93734928,"(40.71474614566832, -73.93734927848051)"
30236488,3/22/2015 0:00,Department of Health and Mental Hygiene,10011,MANHATTAN,40.7471759,-74.00499847,"(40.74717589632367, -74.0049984731056)"
30236962,3/22/2015 0:00,Department of Health and Mental Hygiene,10032,MANHATTAN,40.84339585,-73.93956652,"(40.84339584994757, -73.93956652320642)"
30237060,3/22/2015 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.66425568,-73.98483579,"(40.66425568294438, -73.9848357866824)"
30237530,3/22/2015 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.66428314,-73.98489345,"(40.66428313831582, -73.98489345277625)"
30237622,3/22/2015 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.77934859,-73.95316135,"(40.77934858978226, -73.95316135414895)"
30237625,3/22/2015 0:00,Department of Health and Mental Hygiene,10459,BRONX,40.82645342,-73.88883301,"(40.82645342232146, -73.88883300737875)"
30237628,3/22/2015 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.66428314,-73.98489345,"(40.66428313831582, -73.98489345277625)"
30238171,3/22/2015 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.85042447,-73.93849021,"(40.85042447378187, -73.93849021310973)"
30238188,3/22/2015 0:00,Department of Health and Mental Hygiene,11237,BROOKLYN,40.70338719,-73.92203536,"(40.70338719326826, -73.92203535541749)"
30238762,3/22/2015 0:00,Department of Health and Mental Hygiene,11214,BROOKLYN,40.60109286,-73.98680914,"(40.60109286377081, -73.9868091358678)"
30238763,3/22/2015 0:00,Department of Health and Mental Hygiene,11219,BROOKLYN,40.63236742,-73.99075883,"(40.632367417750295, -73.99075882545452)"
30239366,3/23/2015 0:00,Department of Health and Mental Hygiene,10466,BRONX,40.88783363,-73.83048427,"(40.887833628600575, -73.83048427188004)"
30239402,3/23/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71475986,-73.93733484,"(40.71475986161676, -73.93733483658187)"
30239403,3/23/2015 0:00,Department of Health and Mental Hygiene,10028,MANHATTAN,40.77543748,-73.95350711,"(40.77543747962276, -73.9535071062277)"
30239404,3/23/2015 0:00,Department of Health and Mental Hygiene,11214,BROOKLYN,40.6012438,-73.98654262,"(40.60124379671227, -73.98654262334058)"
30239441,3/23/2015 0:00,Department of Health and Mental Hygiene,11373,QUEENS,40.73036659,-73.87889784,"(40.73036659180684, -73.87889784499357)"
30240413,3/23/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71474615,-73.93734928,"(40.71474614566832, -73.93734927848051)"
30240416,3/23/2015 0:00,Department of Health and Mental Hygiene,10032,MANHATTAN,40.83727161,-73.94340643,"(40.837271606757085, -73.9434064279147)"
30240453,3/23/2015 0:00,Department of Health and Mental Hygiene,11238,BROOKLYN,40.68056048,-73.95602493,"(40.68056048130007, -73.9560249255649)"
30240459,3/23/2015 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.69318819,-73.91142375,"(40.693188191578244, -73.91142375446624)"
30240463,3/23/2015 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.85123191,-73.885242,"(40.85123190691196, -73.88524200401147)"
30241467,3/23/2015 0:00,Department of Health and Mental Hygiene,11361,QUEENS,40.76342721,-73.78198068,"(40.76342720935472, -73.7819806829284)"
30241479,3/23/2015 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.68893035,-73.94013201,"(40.68893035462661, -73.94013201318938)"
30241480,3/23/2015 0:00,Department of Health and Mental Hygiene,11373,QUEENS,40.73036659,-73.87889784,"(40.73036659180684, -73.87889784499357)"
30241509,3/23/2015 0:00,Department of Health and Mental Hygiene,10036,MANHATTAN,40.76043019,-73.99332201,"(40.760430190485444, -73.99332201056068)"
30241510,3/23/2015 0:00,Department of Health and Mental Hygiene,10016,MANHATTAN,40.74583662,-73.97512001,"(40.74583662477307, -73.97512001349752)"
30241515,3/23/2015 0:00,Department of Health and Mental Hygiene,10462,BRONX,40.85666696,-73.8654227,"(40.85666696328548, -73.86542269585775)"
30241528,3/23/2015 0:00,Department of Health and Mental Hygiene,10474,BRONX,40.81879598,-73.88634568,"(40.81879597589064, -73.88634567715756)"
30241529,3/23/2015 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.77621906,-73.94570049,"(40.77621906033841, -73.94570048551465)"
30241530,3/23/2015 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.66428314,-73.98489345,"(40.66428313831582, -73.98489345277625)"
30241531,3/23/2015 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.66428314,-73.98489345,"(40.66428313831582, -73.98489345277625)"
30242536,3/23/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71474615,-73.93734928,"(40.71474614566832, -73.93734927848051)"
30242537,3/23/2015 0:00,Department of Health and Mental Hygiene,10469,BRONX,40.85829773,-73.85445498,"(40.85829772629949, -73.85445497857519)"
30242571,3/23/2015 0:00,Department of Health and Mental Hygiene,11238,BROOKLYN,40.6807887,-73.95710279,"(40.680788704376816, -73.95710279370637)"
30242572,3/23/2015 0:00,Department of Health and Mental Hygiene,11413,QUEENS,40.67646799,-73.75495203,"(40.676467993750755, -73.75495202617033)"
30242578,3/23/2015 0:00,Department of Health and Mental Hygiene,11233,BROOKLYN,40.67179662,-73.92057624,"(40.671796617883, -73.92057623808793)"
30243589,3/23/2015 0:00,Department of Health and Mental Hygiene,11433,QUEENS,40.69683266,-73.77853085,"(40.69683265556908, -73.77853085498637)"
30243615,3/23/2015 0:00,Department of Health and Mental Hygiene,11249,BROOKLYN,40.7140298,-73.96273751,"(40.71402980089017, -73.96273750793465)"
30243617,3/23/2015 0:00,Department of Health and Mental Hygiene,11212,BROOKLYN,40.65855993,-73.91862049,"(40.6585599254978, -73.9186204929844)"
30243717,3/23/2015 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.66428314,-73.98489345,"(40.66428313831582, -73.98489345277625)"
30244708,3/23/2015 0:00,Department of Health and Mental Hygiene,10025,MANHATTAN,40.80220624,-73.96779911,"(40.802206240843326, -73.96779911304894)"
30244709,3/23/2015 0:00,Department of Health and Mental Hygiene,11214,BROOKLYN,40.59845584,-74.00267912,"(40.59845583921303, -74.00267911965143)"
30244769,3/23/2015 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.84760833,-73.93834824,"(40.84760833038331, -73.93834823897033)"
30244776,3/23/2015 0:00,Department of Health and Mental Hygiene,10458,BRONX,40.85471777,-73.88812425,"(40.854717768640015, -73.88812425006357)"
30245774,3/23/2015 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.84970962,-73.88909776,"(40.849709621471426, -73.88909776410331)"
30245814,3/23/2015 0:00,Department of Health and Mental Hygiene,10302,STATEN ISLAND,40.62621822,-74.13400095,"(40.6262182239039, -74.13400094837185)"
30245815,3/23/2015 0:00,Department of Health and Mental Hygiene,11237,BROOKLYN,40.70515723,-73.91760782,"(40.70515722800078, -73.9176078244728)"
30245827,3/23/2015 0:00,Department of Health and Mental Hygiene,11101,QUEENS,40.76059749,-73.94310699,"(40.760597488798986, -73.94310699285629)"
30245828,3/23/2015 0:00,Department of Health and Mental Hygiene,11375,QUEENS,40.71511854,-73.83223298,"(40.715118540089534, -73.83223298198979)"
30245878,3/23/2015 0:00,Department of Health and Mental Hygiene,11222,BROOKLYN,40.72192313,-73.94716253,"(40.72192312633556, -73.94716252544724)"
30246848,3/23/2015 0:00,Department of Health and Mental Hygiene,11205,BROOKLYN,40.69245894,-73.95571056,"(40.69245894452531, -73.95571056426313)"
30246956,3/23/2015 0:00,Department of Health and Mental Hygiene,10019,MANHATTAN,40.76554343,-73.99029632,"(40.765543430658504, -73.99029631689154)"
30246957,3/23/2015 0:00,Department of Health and Mental Hygiene,10312,STATEN ISLAND,40.55818017,-74.1692587,"(40.55818017304984, -74.16925870154301)"
30244514,3/24/2015 0:00,Department of Health and Mental Hygiene,10039,MANHATTAN,40.82950077,-73.93703526,"(40.82950076779289, -73.93703525936526)"
30247944,3/24/2015 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.68520336,-73.93105633,"(40.68520336485149, -73.93105632572976)"
30247945,3/24/2015 0:00,Department of Health and Mental Hygiene,11416,QUEENS,40.68470271,-73.84318769,"(40.684702709942584, -73.84318769324388)"
30247960,3/24/2015 0:00,Department of Health and Mental Hygiene,11226,BROOKLYN,40.63528208,-73.96236714,"(40.63528208499663, -73.96236713966515)"
30247963,3/24/2015 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.86128748,-73.90869092,"(40.86128748269118, -73.90869092078789)"
30247965,3/24/2015 0:00,Department of Health and Mental Hygiene,10456,BRONX,40.83086673,-73.90064916,"(40.830866732026706, -73.90064916261883)"
30247966,3/24/2015 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.85013099,-73.93389272,"(40.850130992091636, -73.93389272237961)"
30247967,3/24/2015 0:00,Department of Health and Mental Hygiene,11214,BROOKLYN,40.59845584,-74.00267912,"(40.59845583921303, -74.00267911965143)"
30248943,3/24/2015 0:00,Department of Health and Mental Hygiene,11419,QUEENS,40.68561637,-73.82577011,"(40.685616369631525, -73.82577010770048)"
30248944,3/24/2015 0:00,Department of Health and Mental Hygiene,10455,BRONX,40.81646374,-73.90215912,"(40.81646374230327, -73.90215912390191)"
30248949,3/24/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71474615,-73.93734928,"(40.71474614566832, -73.93734927848051)"
30248971,3/24/2015 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.67677685,-73.98138998,"(40.67677684706016, -73.98138997721618)"
30249035,3/24/2015 0:00,Department of Health and Mental Hygiene,11237,BROOKLYN,40.69995677,-73.91883323,"(40.699956765903536, -73.91883323205256)"
30250019,3/24/2015 0:00,Department of Health and Mental Hygiene,11226,BROOKLYN,40.64422102,-73.95988654,"(40.6442210154069, -73.95988653648502)"
30250023,3/24/2015 0:00,Department of Health and Mental Hygiene,11217,BROOKLYN,40.68242487,-73.97736106,"(40.682424868573925, -73.97736105570354)"
30251011,3/24/2015 0:00,Department of Health and Mental Hygiene,10019,MANHATTAN,40.76554343,-73.99029632,"(40.765543430658504, -73.99029631689154)"
30251939,3/24/2015 0:00,Department of Health and Mental Hygiene,10463,BRONX,40.88643129,-73.90488069,"(40.8864312917398, -73.90488068931496)"
30252015,3/24/2015 0:00,Department of Health and Mental Hygiene,10025,MANHATTAN,40.79576554,-73.96260508,"(40.79576554190262, -73.96260507805754)"
30252018,3/24/2015 0:00,Department of Health and Mental Hygiene,10303,STATEN ISLAND,40.63635358,-74.15047268,"(40.63635357812483, -74.15047267653829)"
30252019,3/24/2015 0:00,Department of Health and Mental Hygiene,11368,QUEENS,40.74970234,-73.85429523,"(40.749702338250366, -73.85429523204758)"
30252025,3/24/2015 0:00,Department of Health and Mental Hygiene,10453,BRONX,40.85493538,-73.91109629,"(40.854935376892804, -73.91109629001177)"
30252071,3/24/2015 0:00,Department of Health and Mental Hygiene,11214,BROOKLYN,40.61007711,-74.00731124,"(40.610077105094604, -74.00731123608747)"
30252072,3/24/2015 0:00,Department of Health and Mental Hygiene,11217,BROOKLYN,40.68314121,-73.97713366,"(40.68314120919694, -73.977133663468)"
30252073,3/24/2015 0:00,Department of Health and Mental Hygiene,11226,BROOKLYN,40.64756237,-73.96272778,"(40.64756237399507, -73.96272778216222)"
30252946,3/24/2015 0:00,Department of Health and Mental Hygiene,11235,BROOKLYN,40.57882434,-73.96222976,"(40.578824339178865, -73.96222975527299)"
30252952,3/24/2015 0:00,Department of Health and Mental Hygiene,11217,BROOKLYN,40.68722622,-73.9815349,"(40.687226219653546, -73.98153489709145)"
30253006,3/24/2015 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.84760833,-73.93834824,"(40.84760833038331, -73.93834823897033)"
30253102,3/24/2015 0:00,Department of Health and Mental Hygiene,11207,BROOKLYN,40.66536088,-73.88843104,"(40.66536087612318, -73.88843103588893)"
30254035,3/24/2015 0:00,Department of Health and Mental Hygiene,11213,BROOKLYN,40.66534653,-73.93380912,"(40.665346530124594, -73.93380912094888)"
30254036,3/24/2015 0:00,Department of Health and Mental Hygiene,10312,STATEN ISLAND,40.55818017,-74.1692587,"(40.55818017304984, -74.16925870154301)"
30254045,3/24/2015 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.84189417,-73.89358149,"(40.84189417134236, -73.89358149319558)"
30254063,3/24/2015 0:00,Department of Health and Mental Hygiene,11226,BROOKLYN,40.63532326,-73.96237432,"(40.63532325916151, -73.96237432235971)"
30254124,3/24/2015 0:00,Department of Health and Mental Hygiene,10028,MANHATTAN,40.77362346,-73.94768834,"(40.773623457684764, -73.94768834384813)"
30254720,3/24/2015 0:00,Department of Health and Mental Hygiene,11205,BROOKLYN,40.68944496,-73.9551212,"(40.68944495891886, -73.95512120164841)"
30254998,3/24/2015 0:00,Department of Health and Mental Hygiene,11224,BROOKLYN,40.57938053,-73.98010314,"(40.5793805302994, -73.98010313797548)"
30255068,3/24/2015 0:00,Department of Health and Mental Hygiene,10303,STATEN ISLAND,40.63644304,-74.15944801,"(40.63644303990616, -74.1594480079747)"
30255069,3/24/2015 0:00,Department of Health and Mental Hygiene,10040,MANHATTAN,40.85903026,-73.93082191,"(40.85903026260549, -73.93082190668932)"
30255070,3/24/2015 0:00,Department of Health and Mental Hygiene,11217,BROOKLYN,40.68722622,-73.9815349,"(40.687226219653546, -73.98153489709145)"
30255117,3/24/2015 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71474615,-73.93734928,"(40.71474614566832, -73.93734927848051)"
30255119,3/24/2015 0:00,Department of Health and Mental Hygiene,10030,MANHATTAN,40.81998221,-73.93724659,"(40.81998220576017, -73.93724659109952)"
30255120,3/24/2015 0:00,Department of Health and Mental Hygiene,11216,BROOKLYN,40.68789977,-73.95542513,"(40.68789977118527, -73.95542512866868)"
30255221,3/24/2015 0:00,Department of Health and Mental Hygiene,10303,STATEN ISLAND,40.62546213,-74.14844877,"(40.62546212696235, -74.14844877315142)"
30255222,3/24/2015 0:00,Department of Health and Mental Hygiene,10027,MANHATTAN,40.80703873,-73.94973913,"(40.80703873213202, -73.94973912672957)"
30251045,3/25/2015 0:00,Department of Health and Mental Hygiene,10467,BRONX,40.8668706,-73.86918748,"(40.86687060417738, -73.86918748101428)"
30256075,3/25/2015 0:00,Department of Health and Mental Hygiene,10028,MANHATTAN,40.7736372,-73.94772083,"(40.773637196120475, -73.947720827021)"
30256076,3/25/2015 0:00,Department of Health and Mental Hygiene,10452,BRONX,40.82815867,-73.92352603,"(40.828158669190834, -73.92352602888758)"
30257039,3/25/2015 0:00,Department of Health and Mental Hygiene,10467,BRONX,40.86702025,-73.87045262,"(40.86702024522386, -73.87045261652229)"
30257052,3/25/2015 0:00,Department of Health and Mental Hygiene,11235,BROOKLYN,40.58340487,-73.96059989,"(40.58340486729318, -73.9605998942091)"
30257985,3/25/2015 0:00,Department of Health and Mental Hygiene,10025,MANHATTAN,40.80200333,-73.96851438,"(40.802003328687206, -73.96851438299277)"
30257986,3/25/2015 0:00,Department of Health and Mental Hygiene,11433,QUEENS,40.70253216,-73.79557835,"(40.70253215539868, -73.79557835016405)"
30257999,3/25/2015 0:00,Department of Health and Mental Hygiene,11417,QUEENS,40.67718898,-73.84837886,"(40.67718897813504, -73.8483788570767)"
30258021,3/25/2015 0:00,Department of Health and Mental Hygiene,10013,MANHATTAN,40.71802082,-74.00964626,"(40.718020819676426, -74.00964626016274)"
30258045,3/25/2015 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.84533366,-73.88817256,"(40.84533366448054, -73.88817256139895)"
30258059,3/25/2015 0:00,Department of Health and Mental Hygiene,11213,BROOKLYN,40.67145239,-73.93642383,"(40.67145239062224, -73.93642383047874)"
30258060,3/25/2015 0:00,Department of Health and Mental Hygiene,11355,QUEENS,40.75196307,-73.82056886,"(40.75196307494059, -73.82056886414269)"
30258930,3/25/2015 0:00,Department of Health and Mental Hygiene,10312,STATEN ISLAND,40.54880763,-74.19782705,"(40.54880763341296, -74.19782704904327)"
30258998,3/25/2015 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.70684835,-73.91071309,"(40.70684835146831, -73.91071309311633)"
30259001,3/25/2015 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.70214583,-73.89671147,"(40.70214583304937, -73.89671147236342)"
30259014,3/25/2015 0:00,Department of Health and Mental Hygiene,10473,BRONX,40.80740528,-73.85670473,"(40.807405277945, -73.85670473324977)"
30260042,3/25/2015 0:00,Department of Health and Mental Hygiene,10467,BRONX,40.86698182,-73.87045269,"(40.86698181952344, -73.87045269137981)"
30260844,3/25/2015 0:00,Department of Health and Mental Hygiene,10467,BRONX,40.87190607,-73.86825917,"(40.871906068540945, -73.86825916680381)"
30260905,3/25/2015 0:00,Department of Health and Mental Hygiene,11374,QUEENS,40.73142776,-73.85648565,"(40.73142776450794, -73.85648565297342)"
30260906,3/25/2015 0:00,Department of Health and Mental Hygiene,11213,BROOKLYN,40.6729954,-73.94249317,"(40.672995404037415, -73.94249316720573)"
30260908,3/25/2015 0:00,Department of Health and Mental Hygiene,11214,BROOKLYN,40.59845584,-74.00267912,"(40.59845583921303, -74.00267911965143)"
30260955,3/25/2015 0:00,Department of Health and Mental Hygiene,11233,BROOKLYN,40.6840529,-73.93038688,"(40.6840529021297, -73.9303868753161)"
30260959,3/25/2015 0:00,Department of Health and Mental Hygiene,10027,MANHATTAN,40.81170839,-73.95888969,"(40.8117083876954, -73.95888968965569)"
30261760,3/25/2015 0:00,Department of Health and Mental Hygiene,10472,BRONX,40.82957767,-73.88132982,"(40.82957766715345, -73.88132981971322)"
30261872,3/25/2015 0:00,Department of Health and Mental Hygiene,10467,BRONX,40.86700103,-73.87045265,"(40.86700103237368, -73.87045265395106)"
30261873,3/25/2015 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.84895293,-73.9328746,"(40.84895292564862, -73.93287459602605)"
30262704,3/25/2015 0:00,Department of Health and Mental Hygiene,10009,MANHATTAN,40.72979704,-73.97887478,"(40.729797041124264, -73.97887478136369)"
30262705,3/25/2015 0:00,Department of Health and Mental Hygiene,10028,MANHATTAN,40.77362348,-73.94773167,"(40.77362347734598, -73.94773166911037)"
30262832,3/25/2015 0:00,Department of Health and Mental Hygiene,11420,QUEENS,40.66833214,-73.80994355,"(40.668332137535735, -73.80994355358233)"
30262930,3/25/2015 0:00,Department of Health and Mental Hygiene,11213,BROOKLYN,40.67304244,-73.94324657,"(40.67304243934608, -73.94324657062099)"
30257824,3/26/2015 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.85328099,-73.89859503,"(40.85328098829219, -73.89859502842131)"
30263749,3/26/2015 0:00,Department of Health and Mental Hygiene,10459,BRONX,40.82451488,-73.89686117,"(40.82451487735101, -73.89686117011567)"
30263752,3/26/2015 0:00,Department of Health and Mental Hygiene,11237,BROOKLYN,40.69952147,-73.92043502,"(40.699521466297945, -73.92043501589184)"
30263762,3/26/2015 0:00,Department of Health and Mental Hygiene,10452,BRONX,40.83099355,-73.92290485,"(40.8309935459408, -73.92290485288783)"
30263767,3/26/2015 0:00,Department of Health and Mental Hygiene,11233,BROOKLYN,40.67423043,-73.91559115,"(40.674230430212155, -73.91559114666616)"
30263789,3/26/2015 0:00,Department of Health and Mental Hygiene,10456,BRONX,40.8314638,-73.90566031,"(40.831463798494845, -73.90566030652326)"
30263799,3/26/2015 0:00,Department of Health and Mental Hygiene,10460,BRONX,40.84618601,-73.88141585,"(40.84618601009811, -73.88141585104526)"
30263800,3/26/2015 0:00,Department of Health and Mental Hygiene,10002,MANHATTAN,40.71514895,-73.98298089,"(40.715148946445574, -73.98298089203685)"
30263813,3/26/2015 0:00,Department of Health and Mental Hygiene,11213,BROOKLYN,40.67311997,-73.94462722,"(40.67311996585436, -73.94462721935852)"
30264702,3/26/2015 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.85922525,-73.90412428,"(40.859225252737545, -73.90412428055338)"
30264828,3/26/2015 0:00,Department of Health and Mental Hygiene,10026,MANHATTAN,40.80316437,-73.95255583,"(40.80316437386991, -73.95255583292985)"
30265625,3/26/2015 0:00,Department of Health and Mental Hygiene,10463,BRONX,40.86948296,-73.90505679,"(40.869482963275196, -73.9050567900745)"
