Unique Key,Created Date,Agency Name,Incident Zip,Borough,latitude,longitude,Location
29881032,2/7/15 0:00,Department of Health and Mental Hygiene,11222,BROOKLYN,40.71900954,-73.95018069,"(40.719009537386526, -73.95018068961288)"
29882137,2/7/15 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71865543,-73.95011241,"(40.7186554337821, -73.95011241252223)"
29882141,2/7/15 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71865543,-73.95011241,"(40.7186554337821, -73.95011241252223)"
29886470,2/7/15 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71865543,-73.95011241,"(40.7186554337821, -73.95011241252223)"
29888613,2/7/15 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71857308,-73.95009804,"(40.71857308475298, -73.95009804433109)"
29889665,2/7/15 0:00,Department of Health and Mental Hygiene,10011,MANHATTAN,40.74649251,-74.00337078,"(40.74649251297786, -74.00337077688802)"
29889666,2/7/15 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71849624,-73.95010892,"(40.71849623618536, -73.95010892423004)"
29890436,2/7/15 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71865543,-73.95011241,"(40.7186554337821, -73.95011241252223)"
29890498,2/7/15 0:00,Department of Health and Mental Hygiene,10308,STATEN ISLAND,40.53910418,-74.14483186,"(40.53910418002367, -74.14483186436094)"
29891211,2/7/15 0:00,Department of Health and Mental Hygiene,10003,MANHATTAN,40.73000392,-73.98551358,"(40.730003924357916, -73.98551357545428)"
29891216,2/7/15 0:00,Department of Health and Mental Hygiene,11212,BROOKLYN,40.66126735,-73.92420395,"(40.66126734932739, -73.92420394711726)"
29891220,2/7/15 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71861426,-73.95010523,"(40.718614259267866, -73.95010522842223)"
29891221,2/7/15 0:00,Department of Health and Mental Hygiene,10308,STATEN ISLAND,40.53895348,-74.14461927,"(40.53895348311644, -74.14461926957848)"
29891888,2/7/15 0:00,Department of Health and Mental Hygiene,10011,MANHATTAN,40.74299848,-74.0020534,"(40.7429984775816, -74.00205339557083)"
29891973,2/7/15 0:00,Department of Health and Mental Hygiene,10451,BRONX,40.81713469,-73.92174675,"(40.81713468822815, -73.9217467475281)"
29892065,2/7/15 0:00,Department of Health and Mental Hygiene,10025,MANHATTAN,40.80099011,-73.9670412,"(40.80099011282288, -73.96704119735972)"
29892739,2/7/15 0:00,Department of Health and Mental Hygiene,10034,MANHATTAN,40.86363486,-73.92071589,"(40.86363485615833, -73.92071589270232)"
29892754,2/7/15 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.69600132,-73.93109925,"(40.69600131749724, -73.93109925338116)"
29893467,2/7/15 0:00,Department of Health and Mental Hygiene,10458,BRONX,40.85688412,-73.89783762,"(40.85688411582071, -73.89783762286022)"
29893473,2/7/15 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.70926286,-73.86477527,"(40.709262863349586, -73.86477527215324)"
29893663,2/7/15 0:00,Department of Health and Mental Hygiene,11223,BROOKLYN,40.59790138,-73.97467821,"(40.59790137633389, -73.97467820805848)"
29894404,2/7/15 0:00,Department of Health and Mental Hygiene,11237,BROOKLYN,40.69358064,-73.9078604,"(40.69358064075584, -73.90786039967766)"
29894418,2/7/15 0:00,Department of Health and Mental Hygiene,10023,MANHATTAN,40.78032484,-73.97769968,"(40.78032484269957, -73.97769968337208)"
29894434,2/7/15 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.69765815,-73.90635093,"(40.69765814972478, -73.90635092595605)"
29894437,2/7/15 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.85363516,-73.93734497,"(40.85363516096966, -73.93734497240956)"
29895148,2/7/15 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71865543,-73.95011241,"(40.7186554337821, -73.95011241252223)"
29889662,2/8/15 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71185715,-73.95824428,"(40.711857152089735, -73.95824428348773)"
29897486,2/8/15 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.75699812,-73.91477879,"(40.756998123123985, -73.91477879371699)"
29891242,2/8/15 0:00,Department of Health and Mental Hygiene,10029,MANHATTAN,40.79333461,-73.93898356,"(40.7933346061857, -73.93898356496422)"
29892755,2/8/15 0:00,Department of Health and Mental Hygiene,10025,MANHATTAN,40.80126142,-73.96559268,"(40.801261417503326, -73.96559267569712)"
29893468,2/8/15 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.68803899,-73.91505443,"(40.68803899372891, -73.91505443046383)"
29895251,2/8/15 0:00,Department of Health and Mental Hygiene,10029,MANHATTAN,40.79435416,-73.9414096,"(40.794354159862365, -73.94140960170793)"
29895872,2/8/15 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.85144356,-73.90034733,"(40.851443563043375, -73.90034732782424)"
29895895,2/8/15 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.85078373,-73.88722721,"(40.85078373287894, -73.88722720934256)"
29895902,2/8/15 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71861426,-73.95010523,"(40.718614259267866, -73.95010522842223)"
29896448,2/8/15 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.75722794,-73.91378587,"(40.75722794297267, -73.91378587282622)"
29896890,2/8/15 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.77633446,-73.94596757,"(40.7763344648661, -73.94596757483741)"
29896956,2/8/15 0:00,Department of Health and Mental Hygiene,11101,QUEENS,40.75427393,-73.93348254,"(40.7542739295436, -73.93348253769064)"
29896957,2/8/15 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.75719777,-73.91381118,"(40.75719776970136, -73.91381117873404)"
29897047,2/8/15 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.65913559,-73.97812585,"(40.659135589354506, -73.97812585038297)"
29897485,2/8/15 0:00,Department of Health and Mental Hygiene,11237,BROOKLYN,40.70029736,-73.92318943,"(40.700297361850424, -73.92318943261459)"
29897551,2/8/15 0:00,Department of Health and Mental Hygiene,10456,BRONX,40.83194879,-73.90465504,"(40.83194878622141, -73.90465503631972)"
29897638,2/8/15 0:00,Department of Health and Mental Hygiene,10454,BRONX,40.80989336,-73.92474272,"(40.809893361275456, -73.92474272288285)"
29897639,2/8/15 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.85840604,-73.89938614,"(40.85840604170503, -73.89938613893433)"
29898021,2/8/15 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.77631798,-73.94593509,"(40.77631798120524, -73.94593509293894)"
29898120,2/8/15 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.75719777,-73.91381118,"(40.75719776970136, -73.91381117873404)"
29898662,2/8/15 0:00,Department of Health and Mental Hygiene,10454,BRONX,40.80811677,-73.92359602,"(40.808116770587404, -73.92359601657729)"
29898663,2/8/15 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.75666549,-73.91407536,"(40.7566654862846, -73.91407536255473)"
29898665,2/8/15 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.75664349,-73.91402847,"(40.756643493324944, -73.91402846715754)"
29898731,2/8/15 0:00,Department of Health and Mental Hygiene,10456,BRONX,40.82974581,-73.90934127,"(40.82974581473941, -73.9093412716385)"
29898732,2/8/15 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.69294842,-73.91748949,"(40.6929484157306, -73.91748948662973)"
29899195,2/8/15 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.75722794,-73.91378587,"(40.75722794297267, -73.91378587282622)"
29899208,2/8/15 0:00,Department of Health and Mental Hygiene,10019,MANHATTAN,40.76353987,-73.99161061,"(40.76353987228778, -73.9916106096927)"
29899209,2/8/15 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.77633446,-73.94596757,"(40.7763344648661, -73.94596757483741)"
29899211,2/8/15 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.75666549,-73.91407536,"(40.7566654862846, -73.91407536255473)"
29900388,2/9/15 0:00,Department of Health and Mental Hygiene,11373,QUEENS,40.74747698,-73.87850584,"(40.74747697918075, -73.8785058390176)"
29900398,2/9/15 0:00,Department of Health and Mental Hygiene,11212,BROOKLYN,40.65929262,-73.9109894,"(40.659292619641136, -73.91098939563123)"
29900406,2/9/15 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.84603144,-73.9074649,"(40.84603144167245, -73.90746490400905)"
29900421,2/9/15 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.84603144,-73.9074649,"(40.84603144167245, -73.90746490400905)"
29901468,2/9/15 0:00,Department of Health and Mental Hygiene,10302,STATEN ISLAND,40.63251527,-74.13822528,"(40.63251526634123, -74.13822527663362)"
29901469,2/9/15 0:00,Department of Health and Mental Hygiene,11212,BROOKLYN,40.65929262,-73.9109894,"(40.659292619641136, -73.91098939563123)"
29902389,2/9/15 0:00,Department of Health and Mental Hygiene,10025,MANHATTAN,40.80100934,-73.96708814,"(40.80100933932281, -73.96708814286235)"
29902514,2/9/15 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.68803899,-73.91505443,"(40.68803899372891, -73.91505443046383)"
29902516,2/9/15 0:00,Department of Health and Mental Hygiene,11211,BROOKLYN,40.71865543,-73.95011241,"(40.7186554337821, -73.95011241252223)"
29902560,2/9/15 0:00,Department of Health and Mental Hygiene,11223,BROOKLYN,40.59790138,-73.97467821,"(40.59790137633389, -73.97467820805848)"
29903460,2/9/15 0:00,Department of Health and Mental Hygiene,11354,QUEENS,40.76004027,-73.83484517,"(40.760040270585606, -73.83484516599584)"
29904739,2/9/15 0:00,Department of Health and Mental Hygiene,10452,BRONX,40.8346367,-73.92429915,"(40.834636704051505, -73.92429915312455)"
29904740,2/9/15 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.75722794,-73.91378587,"(40.75722794297267, -73.91378587282622)"
29904741,2/9/15 0:00,Department of Health and Mental Hygiene,11224,BROOKLYN,40.57794588,-73.98611533,"(40.57794588226299, -73.98611533416222)"
29905512,2/9/15 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.66982695,-73.98065293,"(40.66982695392359, -73.98065292814384)"
29905513,2/9/15 0:00,Department of Health and Mental Hygiene,10027,MANHATTAN,40.81202261,-73.95507828,"(40.81202260868476, -73.95507828415577)"
29905517,2/9/15 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.70888058,-73.90861474,"(40.70888057559693, -73.9086147421433)"
29905518,2/9/15 0:00,Department of Health and Mental Hygiene,11207,BROOKLYN,40.66275034,-73.89103781,"(40.662750343671576, -73.89103780853989)"
29905695,2/9/15 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.85013099,-73.93389272,"(40.850130992091636, -73.93389272237961)"
29905708,2/9/15 0:00,Department of Health and Mental Hygiene,10453,BRONX,40.85158001,-73.91294426,"(40.85158001325841, -73.91294425776839)"
29905771,2/9/15 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.70325825,-73.91078643,"(40.70325825445074, -73.91078642748299)"
29907775,2/9/15 0:00,Department of Health and Mental Hygiene,11224,BROOKLYN,40.57794588,-73.98611533,"(40.57794588226299, -73.98611533416222)"
29907776,2/9/15 0:00,Department of Health and Mental Hygiene,11214,BROOKLYN,40.61171597,-74.00109851,"(40.611715974628936, -74.00109851317667)"
29907811,2/9/15 0:00,Department of Health and Mental Hygiene,11385,QUEENS,40.70888058,-73.90861474,"(40.70888057559693, -73.9086147421433)"
29908786,2/10/15 0:00,Department of Health and Mental Hygiene,10013,MANHATTAN,40.71922316,-74.00785351,"(40.71922316064825, -74.00785351054597)"
29909799,2/10/15 0:00,Department of Health and Mental Hygiene,11368,QUEENS,40.75345569,-73.85531208,"(40.75345569439145, -73.85531207799507)"
29909840,2/10/15 0:00,Department of Health and Mental Hygiene,10034,MANHATTAN,40.86208318,-73.92341833,"(40.862083181837846, -73.92341832905083)"
29910718,2/10/15 0:00,Department of Health and Mental Hygiene,10029,MANHATTAN,40.78522802,-73.94729645,"(40.78522802385059, -73.94729645310004)"
29910770,2/10/15 0:00,Department of Health and Mental Hygiene,11206,BROOKLYN,40.70671463,-73.9419447,"(40.70671463320828, -73.94194469696289)"
29912658,2/10/15 0:00,Department of Health and Mental Hygiene,11225,BROOKLYN,40.66703087,-73.94798462,"(40.667030872644474, -73.94798461748422)"
29912693,2/10/15 0:00,Department of Health and Mental Hygiene,11207,BROOKLYN,40.66297387,-73.89527988,"(40.66297386613853, -73.89527988441749)"
29912738,2/10/15 0:00,Department of Health and Mental Hygiene,11231,BROOKLYN,40.6786909,-74.01134588,"(40.67869090016438, -74.01134587801714)"
29912855,2/10/15 0:00,Department of Health and Mental Hygiene,10301,STATEN ISLAND,40.63862012,-74.08741927,"(40.63862012268106, -74.08741926803816)"
29913713,2/10/15 0:00,Department of Health and Mental Hygiene,11417,QUEENS,40.67028405,-73.83702125,"(40.67028405276471, -73.83702124877783)"
29913714,2/10/15 0:00,Department of Health and Mental Hygiene,10463,BRONX,40.88638651,-73.91066364,"(40.8863865081683, -73.9106636411057)"
29913822,2/10/15 0:00,Department of Health and Mental Hygiene,10457,BRONX,40.83971335,-73.9043837,"(40.83971335306344, -73.9043836982417)"
29913832,2/10/15 0:00,Department of Health and Mental Hygiene,10456,BRONX,40.83373859,-73.91553695,"(40.83373858827456, -73.91553694559659)"
29914615,2/10/15 0:00,Department of Health and Mental Hygiene,11222,BROOKLYN,40.72652518,-73.95134403,"(40.726525183727865, -73.95134402681511)"
29914755,2/10/15 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.87171385,-73.90113773,"(40.87171385464539, -73.90113772867727)"
29915703,2/10/15 0:00,Department of Health and Mental Hygiene,10027,MANHATTAN,40.81368787,-73.9531119,"(40.813687871804966, -73.95311189860759)"
29915817,2/10/15 0:00,Department of Health and Mental Hygiene,10031,MANHATTAN,40.82252632,-73.9477872,"(40.82252632463209, -73.94778719794257)"
29915818,2/10/15 0:00,Department of Health and Mental Hygiene,10314,STATEN ISLAND,40.60362997,-74.132778,"(40.60362996836629, -74.1327780033994)"
29913628,2/11/15 0:00,Department of Health and Mental Hygiene,10029,MANHATTAN,40.79634639,-73.9461283,"(40.796346390774815, -73.94612830396485)"
29914754,2/11/15 0:00,Department of Health and Mental Hygiene,11106,QUEENS,40.76812011,-73.93168169,"(40.76812010928107, -73.93168168823364)"
29916659,2/11/15 0:00,Department of Health and Mental Hygiene,10002,MANHATTAN,40.71985704,-73.99004323,"(40.71985703736478, -73.99004322678968)"
29916665,2/11/15 0:00,Department of Health and Mental Hygiene,10028,MANHATTAN,40.77445051,-73.94967707,"(40.77445050965669, -73.94967707118668)"
29916674,2/11/15 0:00,Department of Health and Mental Hygiene,10453,BRONX,40.84645968,-73.91103172,"(40.84645967743926, -73.91103171551781)"
29916678,2/11/15 0:00,Department of Health and Mental Hygiene,10023,MANHATTAN,40.77714142,-73.9802643,"(40.77714141659296, -73.98026429677756)"
29916679,2/11/15 0:00,Department of Health and Mental Hygiene,10028,MANHATTAN,40.77397792,-73.94855097,"(40.773977917351836, -73.9485509651095)"
29917567,2/11/15 0:00,Department of Health and Mental Hygiene,10028,MANHATTAN,40.77490467,-73.9526915,"(40.77490466850121, -73.95269150315596)"
29917629,2/11/15 0:00,Department of Health and Mental Hygiene,10453,BRONX,40.84645968,-73.91103172,"(40.84645967743926, -73.91103171551781)"
29917670,2/11/15 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.663616,-73.9837654,"(40.66361600346529, -73.98376540008198)"
29917679,2/11/15 0:00,Department of Health and Mental Hygiene,10454,BRONX,40.80321811,-73.91293888,"(40.80321811374992, -73.91293887974973)"
29918705,2/11/15 0:00,Department of Health and Mental Hygiene,11238,BROOKLYN,40.68502829,-73.97123779,"(40.68502828963959, -73.97123779097166)"
29918720,2/11/15 0:00,Department of Health and Mental Hygiene,11221,BROOKLYN,40.69575685,-73.93079658,"(40.69575685149269, -73.93079658323616)"
29919610,2/11/15 0:00,Department of Health and Mental Hygiene,10012,MANHATTAN,40.72740552,-74.00266626,"(40.727405520907226, -74.00266626407688)"
29919615,2/11/15 0:00,Department of Health and Mental Hygiene,11368,QUEENS,40.74028667,-73.85775485,"(40.74028666945947, -73.85775485451593)"
29919618,2/11/15 0:00,Department of Health and Mental Hygiene,10009,MANHATTAN,40.72326039,-73.98843007,"(40.723260387178414, -73.98843007160804)"
29919720,2/11/15 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.86613524,-73.90272598,"(40.86613523613008, -73.90272597995825)"
29919809,2/11/15 0:00,Department of Health and Mental Hygiene,10458,BRONX,40.86316225,-73.89288947,"(40.86316224947803, -73.89288947475694)"
29920606,2/11/15 0:00,Department of Health and Mental Hygiene,10453,BRONX,40.84920588,-73.90942319,"(40.84920587694727, -73.90942318507416)"
29920654,2/11/15 0:00,Department of Health and Mental Hygiene,11226,BROOKLYN,40.63927935,-73.95696734,"(40.63927934574198, -73.95696733570401)"
29920747,2/11/15 0:00,Department of Health and Mental Hygiene,10468,BRONX,40.85863025,-73.90158014,"(40.85863025499881, -73.90158013882943)"
29920850,2/11/15 0:00,Department of Health and Mental Hygiene,10001,MANHATTAN,40.74452984,-73.99270649,"(40.74452983552042, -73.99270648885614)"
29920851,2/11/15 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.75716485,-73.91383649,"(40.75716485168087, -73.91383648816938)"
29920852,2/11/15 0:00,Department of Health and Mental Hygiene,11213,BROOKLYN,40.67212986,-73.9308247,"(40.672129864896924, -73.93082470352549)"
29920862,2/11/15 0:00,Department of Health and Mental Hygiene,10451,BRONX,40.82261769,-73.91277259,"(40.822617687361564, -73.91277258794514)"
29920863,2/11/15 0:00,Department of Health and Mental Hygiene,11225,BROOKLYN,40.66908587,-73.95954715,"(40.669085868333035, -73.95954715222669)"
29921621,2/11/15 0:00,Department of Health and Mental Hygiene,11237,BROOKLYN,40.6935118,-73.90758282,"(40.6935117989379, -73.907582824877)"
29921680,2/11/15 0:00,Department of Health and Mental Hygiene,11203,BROOKLYN,40.64880854,-73.92810287,"(40.64880854099246, -73.92810287457718)"
29921842,2/11/15 0:00,Department of Health and Mental Hygiene,10460,BRONX,40.83917865,-73.87608324,"(40.839178648755265, -73.87608323518891)"
29922705,2/11/15 0:00,Department of Health and Mental Hygiene,10454,BRONX,40.81042043,-73.92486134,"(40.81042042555221, -73.92486133732176)"
29922706,2/11/15 0:00,Department of Health and Mental Hygiene,11210,BROOKLYN,40.63720782,-73.95201447,"(40.63720781627428, -73.9520144655706)"
29922827,2/11/15 0:00,Department of Health and Mental Hygiene,11206,BROOKLYN,40.69552016,-73.95091588,"(40.69552016148893, -73.9509158773846)"
29922828,2/11/15 0:00,Department of Health and Mental Hygiene,11214,BROOKLYN,40.59787119,-74.00285194,"(40.59787119310791, -74.00285194110869)"
29922829,2/11/15 0:00,Department of Health and Mental Hygiene,10028,MANHATTAN,40.77529206,-73.95362636,"(40.77529205657226, -73.95362635525348)"
29923666,2/11/15 0:00,Department of Health and Mental Hygiene,11434,QUEENS,40.6736574,-73.7682289,"(40.67365739785119, -73.76822890341116)"
29923787,2/11/15 0:00,Department of Health and Mental Hygiene,10030,MANHATTAN,40.8172264,-73.94229989,"(40.81722640229732, -73.94229989188614)"
29918597,2/12/15 0:00,Department of Health and Mental Hygiene,10452,BRONX,40.84085187,-73.92606298,"(40.840851873741364, -73.92606298437794)"
29919616,2/12/15 0:00,Department of Health and Mental Hygiene,11216,BROOKLYN,40.67796427,-73.94415451,"(40.67796426568782, -73.94415451318623)"
29922604,2/12/15 0:00,Department of Health and Mental Hygiene,10026,MANHATTAN,40.80375773,-73.95377629,"(40.80375773048363, -73.95377629107784)"
29924686,2/12/15 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.77631798,-73.94593509,"(40.77631798120524, -73.94593509293894)"
29924733,2/12/15 0:00,Department of Health and Mental Hygiene,11222,BROOKLYN,40.72644938,-73.95390568,"(40.72644938450697, -73.95390567973628)"
29925645,2/12/15 0:00,Department of Health and Mental Hygiene,10033,MANHATTAN,40.8451862,-73.93596864,"(40.845186202865115, -73.93596864418699)"
29925706,2/12/15 0:00,Department of Health and Mental Hygiene,11415,QUEENS,40.70861121,-73.82885164,"(40.70861120906406, -73.82885163660283)"
29926636,2/12/15 0:00,Department of Health and Mental Hygiene,11213,BROOKLYN,40.67212986,-73.9308247,"(40.672129864896924, -73.93082470352549)"
29926650,2/12/15 0:00,Department of Health and Mental Hygiene,11208,BROOKLYN,40.67520773,-73.87630859,"(40.675207727145576, -73.87630858843859)"
29926655,2/12/15 0:00,Department of Health and Mental Hygiene,11233,BROOKLYN,40.68577655,-73.92173865,"(40.68577655202512, -73.92173864559392)"
29926780,2/12/15 0:00,Department of Health and Mental Hygiene,10029,MANHATTAN,40.78477254,-73.94760375,"(40.784772538149596, -73.94760375241479)"
29927729,2/12/15 0:00,Department of Health and Mental Hygiene,10025,MANHATTAN,40.79675326,-73.97076695,"(40.79675325847623, -73.9707669513729)"
29927730,2/12/15 0:00,Department of Health and Mental Hygiene,11212,BROOKLYN,40.67037323,-73.91090612,"(40.67037323046057, -73.91090611593087)"
29928629,2/12/15 0:00,Department of Health and Mental Hygiene,10128,MANHATTAN,40.77633446,-73.94596757,"(40.7763344648661, -73.94596757483741)"
29928650,2/12/15 0:00,Department of Health and Mental Hygiene,11213,BROOKLYN,40.67212986,-73.9308247,"(40.672129864896924, -73.93082470352549)"
29928777,2/12/15 0:00,Department of Health and Mental Hygiene,10009,MANHATTAN,40.72195222,-73.97728269,"(40.72195222244664, -73.9772826911054)"
29929672,2/12/15 0:00,Department of Health and Mental Hygiene,11219,BROOKLYN,40.62759161,-73.99247069,"(40.62759160981765, -73.99247069289704)"
29929684,2/12/15 0:00,Department of Health and Mental Hygiene,11213,BROOKLYN,40.66599705,-73.92921259,"(40.665997050865876, -73.92921259175424)"
29930626,2/12/15 0:00,Department of Health and Mental Hygiene,10025,MANHATTAN,40.80099011,-73.9670412,"(40.80099011282288, -73.96704119735972)"
29930627,2/12/15 0:00,Department of Health and Mental Hygiene,11104,QUEENS,40.74640096,-73.91900762,"(40.74640095648073, -73.91900762128526)"
29930654,2/12/15 0:00,Department of Health and Mental Hygiene,11373,QUEENS,40.73674962,-73.8677578,"(40.73674962128451, -73.86775779969221)"
29931697,2/12/15 0:00,Department of Health and Mental Hygiene,11423,QUEENS,40.70921692,-73.77561496,"(40.70921691862295, -73.77561495985917)"
29927664,2/13/15 0:00,Department of Health and Mental Hygiene,10452,BRONX,40.84356567,-73.9249504,"(40.84356567221768, -73.92495039751428)"
29927719,2/13/15 0:00,Department of Health and Mental Hygiene,10002,MANHATTAN,40.72042209,-73.98645362,"(40.72042209134668, -73.98645362302278)"
29932566,2/13/15 0:00,Department of Health and Mental Hygiene,10023,MANHATTAN,40.7745944,-73.9808319,"(40.77459439621316, -73.9808318988542)"
29933584,2/13/15 0:00,Department of Health and Mental Hygiene,10022,MANHATTAN,40.75747659,-73.96300197,"(40.75747658751888, -73.96300196835493)"
29933618,2/13/15 0:00,Department of Health and Mental Hygiene,10036,MANHATTAN,40.76242541,-73.99033648,"(40.76242540700035, -73.99033647931236)"
29934637,2/13/15 0:00,Department of Health and Mental Hygiene,11230,BROOKLYN,40.62928608,-73.97825092,"(40.62928607912643, -73.97825091796338)"
29934737,2/13/15 0:00,Department of Health and Mental Hygiene,11233,BROOKLYN,40.67901831,-73.90623649,"(40.67901831032149, -73.90623649387501)"
29934738,2/13/15 0:00,Department of Health and Mental Hygiene,11368,QUEENS,40.75046719,-73.86714588,"(40.7504671941229, -73.86714588019352)"
29934774,2/13/15 0:00,Department of Health and Mental Hygiene,11208,BROOKLYN,40.68330945,-73.87551116,"(40.68330944649363, -73.87551115577695)"
29935794,2/13/15 0:00,Department of Health and Mental Hygiene,10016,MANHATTAN,40.74362821,-73.98093825,"(40.743628211047366, -73.98093824603255)"
29936756,2/13/15 0:00,Department of Health and Mental Hygiene,11368,QUEENS,40.75183502,-73.86796606,"(40.75183502287053, -73.86796606409462)"
29937931,2/13/15 0:00,Department of Health and Mental Hygiene,11368,QUEENS,40.74028667,-73.85775485,"(40.74028666945947, -73.85775485451593)"
29937932,2/13/15 0:00,Department of Health and Mental Hygiene,10463,BRONX,40.88493924,-73.89964977,"(40.88493924136359, -73.89964976786872)"
29937933,2/13/15 0:00,Department of Health and Mental Hygiene,10451,BRONX,40.82652235,-73.92281609,"(40.826522345603735, -73.92281608727372)"
29938016,2/13/15 0:00,Department of Health and Mental Hygiene,10452,BRONX,40.83952935,-73.92253356,"(40.8395293518895, -73.92253355937194)"
29938066,2/13/15 0:00,Department of Health and Mental Hygiene,11103,QUEENS,40.75722794,-73.91378587,"(40.75722794297267, -73.91378587282622)"
29939037,2/13/15 0:00,Department of Health and Mental Hygiene,10453,BRONX,40.85387103,-73.9049634,"(40.853871032220624, -73.90496340190745)"
29939038,2/13/15 0:00,Department of Health and Mental Hygiene,11204,BROOKLYN,40.61241442,-73.98152318,"(40.61241441734028, -73.98152317508624)"
29939098,2/13/15 0:00,Department of Health and Mental Hygiene,10003,MANHATTAN,40.72941673,-73.98709042,"(40.72941673425345, -73.98709041836926)"
29940218,2/13/15 0:00,Department of Health and Mental Hygiene,11230,BROOKLYN,40.62925863,-73.97826894,"(40.62925863464182, -73.97826894005394)"
29940366,2/13/15 0:00,Department of Health and Mental Hygiene,10034,MANHATTAN,40.86463882,-73.919847,"(40.86463881547211, -73.91984700409574)"
29933705,2/14/15 0:00,Department of Health and Mental Hygiene,10032,MANHATTAN,40.84420285,-73.93966699,"(40.84420284661012, -73.93966698965016)"
29941356,2/14/15 0:00,Department of Health and Mental Hygiene,10002,MANHATTAN,40.71478633,-73.98098257,"(40.71478632522729, -73.98098256693955)"
29941372,2/14/15 0:00,Department of Health and Mental Hygiene,11215,BROOKLYN,40.67668074,-73.98113764,"(40.676680738866324, -73.98113764066075)"
29942097,2/14/15 0:00,Department of Health and Mental Hygiene,10002,MANHATTAN,40.71426194,-73.98019634,"(40.71426194327578, -73.98019634177167)"
29942115,2/14/15 0:00,Department of Health and Mental Hygiene,11228,BROOKLYN,40.62080122,-74.00212528,"(40.62080122470587, -74.00212528194292)"
29943595,2/14/15 0:00,Department of Health and Mental Hygiene,11217,BROOKLYN,40.67767957,-73.97959792,"(40.677679573958926, -73.97959791851258)"
29944221,2/14/15 0:00,Department of Health and Mental Hygiene,10467,BRONX,40.87459431,-73.86221886,"(40.87459430636917, -73.86221885994975)"
29945099,2/14/15 0:00,Department of Health and Mental Hygiene,10310,STATEN ISLAND,40.62889284,-74.12565906,"(40.62889283756231, -74.12565906310319)"
29945109,2/14/15 0:00,Department of Health and Mental Hygiene,11233,BROOKLYN,40.68577655,-73.92173865,"(40.68577655202512, -73.92173864559392)"
29945684,2/14/15 0:00,Department of Health and Mental Hygiene,11223,BROOKLYN,40.59790138,-73.97467821,"(40.59790137633389, -73.97467820805848)"
29945688,2/14/15 0:00,Department of Health and Mental Hygiene,10031,MANHATTAN,40.82297854,-73.94635244,"(40.82297854440775, -73.9463524354006)"
29945689,2/14/15 0:00,Department of Health and Mental Hygiene,10003,MANHATTAN,40.72367768,-73.98938966,"(40.723677682800044, -73.98938965623672)"
29945849,2/14/15 0:00,Department of Health and Mental Hygiene,10462,BRONX,40.85394628,-73.86483899,"(40.85394627842468, -73.86483898777793)"
29946533,2/14/15 0:00,Department of Health and Mental Hygiene,10028,MANHATTAN,40.77543748,-73.95350711,"(40.77543747962276, -73.9535071062277)"
